339,60	307,85	286,00	680,10	735,90	753,00
320,70	290,60	283,00	685,90	746,45	888,00
357,40	313,90	274,00	692,60	722,15	839,00
416,30	340,90	225,00	704,10	782,35	884,00
390,40	370,50	266,00	708,30	732,75	804,00
371,30	309,45	280,00	732,10	734,40	761,00
382,40	348,70	324,00	716,40	729,35	736,00
431,00	417,40	330,00	729,80	784,55	833,00
444,50	401,95	363,00	734,30	819,45	847,00
421,70	390,40	360,00	709,10	805,30	1077,00
450,70	391,00	334,00	706,20	723,35	1015,00
423,90	374,70	312,00	760,10	790,85	1016,00
447,70	344,70	320,00	805,10	872,45	938,00
398,60	363,15	271,00	789,70	836,35	919,00
389,40	363,90	324,00	799,70	828,40	912,00
416,40	381,30	330,00	735,20	802,80	856,00
407,90	386,00	329,00	794,00	893,90	911,00
397,80	341,05	323,00	770,90	842,10	1015,00
453,80	421,30	351,00	719,20	786,20	999,00
454,30	437,10	401,00	740,20	766,95	899,00
461,70	449,95	449,00	741,50	810,60	841,00
464,20	456,95	456,00	740,80	842,85	935,00
497,00	460,75	456,00	769,10	858,45	1000,00
517,00	452,65	427,00	812,20	866,90	1017,00
491,70	441,15	387,00	839,20	852,85	907,00
470,70	436,50	351,00	772,10	818,40	826,00
457,80	431,70	312,00	746,10	778,30	860,00
491,90	439,30	312,00	734,60	763,50	868,00
511,80	457,90	323,00	814,00	837,20	936,00
476,00	452,00	338,00	824,90	842,35	849,00
495,40	455,90	321,00	803,70	848,20	890,00
486,70	452,05	358,00	774,30	840,55	851,00
528,10	514,60	412,00	798,00	844,00	863,00
502,70	495,55	411,00	804,80	812,45	821,00
468,30	439,80	360,00	846,20	852,55	939,00
471,00	464,85	348,00	873,90	884,00	922,00
472,70	467,15	413,00	902,00	932,20	993,00
454,60	440,60	414,00	904,60	1024,65	1151,00
526,80	443,60	436,00	860,20	970,05	1142,00
564,00	481,60	455,00	877,10	899,35	1134,00
551,20	512,55	428,00	875,50	952,10	1125,00
556,50	543,95	391,00	964,50	990,50	1057,00
561,30	520,60	380,00	956,20	963,55	1069,00
563,80	490,60	331,00	940,80	954,50	1078,00
567,30	481,20	333,00	915,20	929,75	1001,00
586,70	495,55	354,00	902,00	904,75	957,00
594,70	535,40	315,00	910,50	942,20	946,00
621,10	554,55	299,00	931,20	980,70	1032,00
626,50	572,25	311,00	967,60	986,45	1071,00
634,30	603,80	315,00	927,80	977,80	1107,00
663,30	614,45	319,00	941,60	1039,65	1261,00
670,80	600,60	327,00	893,90	936,90	1087,00
705,80	690,60	436,00	869,30	875,05	933,00
677,40	618,25	452,00	864,00	876,90	951,00
636,20	568,80	451,00	860,30	908,20	912,00
629,00	560,95	465,00	927,40	931,05	932,00
652,50	621,50	460,00	889,40	902,70	916,00
686,80	608,30	519,00	918,40	925,25	987,00
686,80	673,00	616,00	967,40	1007,10	1009,00
662,40	659,20	656,00	909,60	949,80	990,00
663,00	662,10	645,00	966,30	981,10	1040,00
698,30	637,50	628,00	936,80	1008,65	1040,00
640,30	623,05	586,00	933,40	950,80	1042,00
646,80	572,65	566,00	914,20	935,00	954,00
654,80	570,55	543,00	898,90	916,10	918,00
640,80	610,55	583,00	902,80	929,90	966,00
646,70	634,45	624,00	887,80	943,60	1012,00
618,20	609,75	586,00	899,80	953,10	974,00
608,70	569,40	558,00	882,80	893,70	964,00
599,90	544,10	527,00	881,60	900,70	990,00
586,40	553,80	550,00	892,80	973,40	1000,00
555,40	538,35	488,00	898,10	925,90	1095,00
546,40	537,30	467,00	906,60	923,45	970,00
555,40	545,10	452,00	872,80	926,40	953,00
583,30	562,30	454,00	922,70	930,60	961,00
587,90	573,40	486,00	915,90	934,25	958,00
589,70	576,10	540,00	917,20	938,35	964,00
589,90	586,20	533,00	927,50	945,95	1040,00
585,00	538,85	517,00	871,90	952,35	959,00
570,10	532,45	484,00	869,10	900,00	957,00
590,90	582,75	445,00	886,40	962,40	970,00
610,90	600,00	410,00	903,60	974,55	1023,00
623,50	566,10	416,00	909,60	919,65	1008,00
618,00	557,10	426,00	915,70	925,20	986,00
605,50	575,35	430,00	890,80	916,70	930,00
606,60	560,40	435,00	909,00	919,30	944,00
598,30	576,10	445,00	930,90	966,75	981,00
590,50	554,45	468,00	924,60	984,85	1001,00
578,90	539,50	492,00	892,60	988,15	991,00
576,00	571,35	483,00	881,20	974,55	1004,00
598,10	559,35	490,00	903,00	993,05	994,00
565,20	546,45	498,00	918,80	947,90	1022,00
557,80	551,00	456,00	896,70	960,45	1026,00
561,80	550,50	541,00	869,70	994,05	1014,00
588,40	545,50	517,00	930,70	968,50	1054,00
549,00	529,40	499,00	925,30	949,30	1012,00
531,70	518,60	492,00	848,10	917,70	1026,00
574,00	554,85	533,00	830,70	879,05	994,00
622,80	556,20	522,00	810,60	857,60	964,00
613,20	549,40	500,00	873,30	889,05	966,00
587,40	577,20	486,00	854,50	890,70	980,00
595,90	573,75	512,00	886,60	914,00	990,00
570,30	563,95	563,00	885,30	929,35	1031,00
573,60	550,05	513,00	884,30	945,85	1038,00
560,40	535,25	502,00	879,30	950,05	1046,00
573,00	545,00	526,00	839,60	898,50	1060,00
544,00	534,15	518,00	844,30	897,65	1005,00
528,90	527,50	518,00	788,00	873,30	955,00
522,00	521,70	516,00	805,80	843,10	902,00
511,70	509,00	509,00	729,60	749,60	856,00
504,00	503,95	503,00	728,80	756,80	810,00
494,70	491,10	474,00	761,10	767,65	875,00
482,60	477,65	452,00	709,60	728,25	809,00
479,30	470,80	429,00	691,30	709,85	840,00
480,70	466,70	423,00	707,00	797,30	803,00
474,80	471,40	441,00	692,40	736,10	814,00
466,90	456,25	442,00	675,80	695,85	769,00
458,50	444,50	435,00	666,10	677,05	697,00
449,50	444,80	441,00	648,90	732,15	792,00
443,90	442,05	424,00	633,80	680,20	912,00
437,70	434,20	419,00	604,50	660,65	958,00
432,60	428,35	416,00	586,10	589,65	640,00
433,00	422,75	399,00	596,10	624,45	633,00
424,50	418,25	385,00	607,50	670,80	762,00
421,80	417,55	371,00	601,20	621,20	796,00
412,30	386,60	360,00	604,00	625,00	853,00
405,60	383,15	367,00	637,70	669,15	976,00
414,70	410,35	379,00	635,10	653,75	991,00
430,30	414,30	401,00	580,20	643,65	960,00
426,90	425,50	416,00	598,30	666,65	888,00
430,60	418,00	418,00	580,50	698,50	803,00
416,40	406,65	324,00	556,10	659,75	731,00
404,00	402,00	364,00	529,70	640,70	749,00
397,80	395,85	393,00	525,60	633,75	705,00
395,60	391,10	374,00	608,60	615,20	638,00
387,40	380,75	357,00	625,50	648,45	657,00
377,60	372,50	344,00	590,40	630,50	640,00
367,40	360,30	328,00	564,20	569,95	645,00
362,30	354,60	328,00	552,10	574,25	636,00
360,70	357,25	343,00	521,70	546,40	554,00
360,60	356,85	354,00	509,00	522,35	605,00
357,60	352,10	316,00	515,40	546,55	557,00
348,90	347,70	342,00	506,80	541,70	555,00
350,60	345,90	325,00	522,00	567,05	568,00
350,50	344,50	316,00	546,10	557,00	576,00
345,60	340,35	309,00	540,40	544,10	546,00
338,70	334,30	302,00	508,10	538,60	588,00
332,00	330,10	294,00	483,50	524,20	528,00
331,40	323,95	285,00	505,20	508,65	540,00
315,60	276,00	276,00	493,60	562,05	563,00
311,90	292,30	279,00	485,10	550,90	587,00
287,90	286,65	280,00	469,20	522,40	644,00
287,80	275,10	240,00	482,80	516,60	612,00
298,60	290,00	263,00	480,00	544,10	581,00
296,40	290,00	254,00	466,40	508,80	552,00
294,80	286,00	250,00	445,20	456,20	512,00
290,80	282,20	248,00	430,00	449,90	485,00
286,40	276,50	245,00	434,20	449,20	469,00
285,20	274,60	244,00	448,20	453,50	458,00
271,00	257,30	242,00	429,20	434,00	470,00
276,00	268,90	241,00	416,80	423,60	456,00
270,80	263,30	239,00	410,60	437,50	442,00
263,40	258,60	237,00	400,00	421,20	432,00
253,20	237,80	236,00	388,20	392,60	425,00
260,80	250,30	235,00	382,40	388,20	426,00
264,00	246,40	232,00	377,40	382,90	418,00
260,20	243,50	230,00	372,20	380,40	411,00
254,40	238,70	227,00	369,00	380,00	407,00
249,40	234,10	226,00	365,60	371,50	403,00
245,40	230,40	225,00	368,40	372,80	398,00
227,60	219,90	201,00	355,00	366,10	394,00
215,60	197,90	197,00	348,40	357,60	390,00
212,00	186,80	176,00	344,00	352,00	388,00
221,40	214,50	210,00	340,80	348,20	386,00
230,60	220,20	213,00	347,80	372,30	384,00
227,00	218,30	212,00	347,60	386,80	430,00
224,20	216,30	210,00	354,00	384,10	403,00
222,40	215,20	208,00	356,80	382,90	409,00
213,80	212,40	207,00	365,40	381,00	399,00
209,60	207,80	206,00	340,80	368,90	377,00
213,60	207,50	203,00	333,60	357,70	373,00
213,20	205,50	201,00	344,20	354,40	367,00
211,00	202,50	198,00	327,80	337,50	360,00
202,60	200,60	197,00	322,60	331,70	356,00
207,40	196,80	195,00	319,00	325,90	352,00
192,80	192,00	192,00	318,40	323,00	350,00
187,60	177,50	173,00	315,60	324,60	348,00
197,60	187,00	178,00	310,80	317,00	344,00
190,60	184,90	184,00	307,60	316,70	341,00
198,60	188,50	184,00	305,20	327,20	338,00
180,40	173,70	171,00	300,00	325,20	336,00
192,20	179,90	170,00	294,80	315,90	333,00
179,00	177,90	168,00	292,40	308,50	331,00
179,40	176,10	168,00	287,40	303,70	328,00
181,40	174,20	167,00	283,40	299,90	326,00
174,60	172,30	166,00	279,60	297,00	324,00
173,60	162,90	153,00	277,60	295,00	322,00
174,20	162,40	157,00	275,40	292,00	319,00
174,40	163,70	161,00	274,80	288,90	315,00
168,80	158,60	146,00	268,20	287,80	313,00
158,80	157,60	154,00	266,20	285,70	310,00
170,80	154,70	125,00	274,80	284,50	307,00
168,80	153,00	126,00	271,80	281,50	304,00
168,00	152,90	125,00	260,20	279,50	302,00
166,80	150,90	123,00	256,40	276,70	301,00
165,00	150,00	123,00	255,60	272,90	299,00
158,60	149,90	122,00	255,20	270,90	297,00
161,60	148,90	121,00	253,00	268,30	298,00
171,80	161,80	151,00	259,20	267,20	296,00
171,20	159,10	151,00	267,40	289,50	294,00
169,20	157,30	151,00	266,20	287,50	292,00
157,80	156,20	149,00	262,60	278,30	290,00
158,60	156,10	148,00	249,20	261,00	288,00
156,00	145,70	125,00	249,20	260,70	285,00
154,40	145,30	121,00	248,00	258,60	282,00
159,20	145,00	118,00	244,40	256,70	281,00
159,20	144,80	116,00	239,20	254,70	279,00
155,00	143,80	115,00	238,80	252,70	277,00
153,20	143,30	119,00	237,60	250,70	275,00
153,60	141,70	121,00	234,80	248,80	274,00
150,40	141,60	120,00	232,80	246,80	272,00
143,80	140,70	120,00	230,80	244,90	271,00
144,40	139,80	120,00	228,00	243,40	274,00
145,80	138,90	120,00	225,20	241,90	277,00
155,40	152,05	141,00	224,10	242,60	280,00
152,70	150,50	142,00	223,50	240,45	277,00
161,10	150,50	142,00	221,50	238,15	273,00
156,90	150,50	142,00	220,20	236,15	271,00
150,40	147,95	142,00	221,00	233,85	267,00
149,70	148,10	143,00	228,10	237,80	265,00
149,40	147,25	143,00	227,90	240,90	263,00
151,00	149,80	143,00	226,50	240,45	260,00
153,70	151,65	144,00	224,80	239,45	259,00
153,00	151,65	144,00	223,40	239,30	258,00
153,40	150,35	141,00	224,10	239,30	258,00
155,00	152,75	140,00	242,30	258,05	264,00
150,90	138,85	138,00	237,40	244,95	256,00
158,80	153,30	138,00	229,40	238,15	256,00
158,10	153,15	137,00	234,70	255,45	258,00
154,20	147,90	136,00	242,10	256,70	272,00
154,00	145,05	134,00	224,00	260,10	306,00
148,90	136,40	133,00	228,90	239,80	250,00
143,90	130,95	125,00	212,40	222,65	249,00
148,70	139,50	131,00	212,90	225,90	248,00
145,30	131,85	131,00	214,60	220,65	247,00
134,40	132,55	130,00	212,00	216,95	245,00
131,90	126,10	121,00	208,30	214,40	245,00
131,40	122,70	121,00	207,50	216,10	245,00
130,40	121,85	121,00	203,30	210,00	244,00
