1559,40	1537,60	1504,00	1944,80	1971,40	2060,00
1557,70	1551,60	1519,00	1951,00	1987,10	2074,00
1575,10	1566,20	1548,00	1953,80	1994,05	2078,00
1588,50	1570,90	1547,00	1968,80	1987,20	2072,00
1603,90	1596,95	1546,00	1984,10	2009,65	2069,00
1628,80	1613,60	1580,00	1995,90	2029,20	2075,00
1653,70	1630,90	1601,00	2006,80	2041,40	2078,00
1673,90	1646,85	1620,00	2018,70	2056,50	2078,00
1676,60	1662,40	1639,00	2024,60	2072,35	2080,00
1679,80	1663,60	1650,00	2034,10	2086,00	2094,00
1690,20	1668,45	1646,00	2046,80	2094,10	2104,00
1699,90	1662,75	1642,00	2040,00	2106,25	2125,00
1705,90	1677,15	1633,00	2050,50	2114,10	2138,00
1717,70	1693,65	1636,00	2065,50	2118,25	2160,00
1723,60	1696,35	1648,00	2072,40	2119,40	2178,00
1727,00	1703,95	1659,00	2079,60	2125,70	2183,00
1738,50	1726,00	1656,00	2083,20	2140,40	2182,00
1755,80	1731,45	1662,00	2088,70	2153,05	2188,00
1771,90	1751,25	1679,00	2090,40	2157,55	2188,00
1785,00	1763,00	1699,00	2098,30	2159,10	2188,00
1798,10	1765,40	1714,00	2108,40	2163,05	2188,00
1804,10	1790,60	1728,00	2115,50	2165,35	2192,00
1825,40	1797,75	1734,00	2131,00	2171,20	2200,00
1838,00	1805,00	1745,00	2143,30	2175,50	2205,00
1828,50	1814,40	1764,00	2152,50	2177,95	2209,00
1825,70	1821,85	1771,00	2161,10	2185,25	2217,00
1836,90	1812,70	1772,00	2166,50	2189,15	2226,00
1845,50	1804,30	1776,00	2174,80	2190,35	2231,00
1842,30	1799,85	1766,00	2180,60	2198,40	2237,00
1845,00	1811,90	1743,00	2187,20	2204,35	2242,00
1849,90	1822,50	1729,00	2190,50	2211,30	2249,00
1864,70	1843,05	1704,00	2197,50	2211,50	2260,00
1877,90	1840,05	1716,00	2200,70	2219,20	2269,00
1875,00	1836,50	1720,00	2202,70	2225,20	2274,00
1877,30	1837,35	1734,00	2204,90	2230,60	2280,00
1877,20	1850,45	1758,00	2210,10	2235,75	2286,00
1876,80	1852,25	1794,00	2213,80	2241,00	2292,00
1873,30	1835,70	1826,00	2217,50	2242,35	2296,00
1881,90	1862,25	1830,00	2219,70	2255,20	2303,00
1892,00	1883,25	1836,00	2223,00	2266,05	2309,00
1912,90	1879,50	1842,00	2212,50	2275,10	2315,00
1924,30	1886,45	1846,00	2218,40	2281,20	2323,00
1902,60	1887,35	1846,00	2224,60	2291,00	2330,00
1888,50	1882,25	1836,00	2229,40	2298,95	2337,00
1883,00	1880,75	1828,00	2234,90	2303,20	2341,00
1899,10	1884,00	1826,00	2240,30	2302,65	2349,00
1923,40	1888,75	1837,00	2245,50	2302,95	2356,00
