404,80	387,25	355,00	589,00	598,00	610,00
405,70	398,05	362,00	588,70	596,75	617,00
421,60	403,90	369,00	588,40	595,05	620,00
412,20	403,80	383,00	588,90	593,35	623,00
415,90	398,65	386,00	587,30	591,50	626,00
418,00	400,35	388,00	590,00	592,60	630,00
420,10	402,65	388,00	595,00	595,15	630,00
422,80	402,65	394,00	597,60	601,50	630,00
425,50	401,25	396,00	603,90	608,80	630,00
429,30	400,00	394,00	608,20	612,80	627,00
432,70	401,25	397,00	611,50	619,05	625,00
431,50	399,85	395,00	614,30	624,30	626,00
431,70	403,00	395,00	620,60	628,45	631,00
432,50	406,70	400,00	621,60	635,00	637,00
433,90	410,00	402,00	620,20	642,15	647,00
442,30	411,70	405,00	623,70	646,45	650,00
452,60	413,00	409,00	628,00	650,30	652,00
452,40	422,80	413,00	628,60	652,30	657,00
454,40	434,30	416,00	629,30	654,15	658,00
457,70	445,10	420,00	634,70	654,75	660,00
468,20	446,25	424,00	639,90	655,20	663,00
475,40	449,30	427,00	644,40	655,05	664,00
483,40	451,95	432,00	647,50	654,75	665,00
492,70	453,25	447,00	650,00	654,60	668,00
503,40	454,70	453,00	649,20	656,75	671,00
509,60	459,70	453,00	647,10	662,15	673,00
517,10	465,55	453,00	649,20	666,15	675,00
523,00	471,00	452,00	654,30	669,75	677,00
516,30	477,70	453,00	660,90	673,75	679,00
517,80	479,95	454,00	661,60	677,75	682,00
517,30	485,60	459,00	663,00	678,90	684,00
515,90	489,60	468,00	671,30	680,90	687,00
517,30	490,80	476,00	673,30	682,90	690,00
518,70	495,70	481,00	672,60	688,75	694,00
519,30	502,50	486,00	673,30	683,80	699,00
522,60	507,60	491,00	674,30	680,10	709,00
525,40	517,40	494,00	675,30	679,50	692,00
532,90	522,45	496,00	677,90	683,90	694,00
537,30	527,10	496,00	679,00	682,90	697,00
543,10	533,00	497,00	679,10	686,20	698,00
547,50	541,85	499,00	678,00	688,65	699,00
551,60	544,85	500,00	678,30	689,20	703,00
556,10	545,10	504,00	683,50	688,90	706,00
567,90	543,50	506,00	686,90	691,00	706,00
581,70	547,60	509,00	685,80	690,15	707,00
587,00	554,90	512,00	688,60	692,00	708,00
586,80	560,95	514,00	691,60	693,60	709,00
588,10	565,40	517,00	694,00	697,65	712,00
590,00	575,80	519,00	692,80	701,25	724,00
592,00	574,85	522,00	691,00	701,95	738,00
592,50	578,95	525,00	692,80	703,50	744,00
592,20	582,90	528,00	696,60	706,75	744,00
595,70	579,90	529,00	701,30	710,90	738,00
600,10	578,05	528,00	702,70	715,40	731,00
602,50	576,20	529,00	701,00	718,75	735,00
