1760,40	1690,45	1661,00	2154,10	2236,15	2239,00
1778,60	1710,85	1689,00	2166,20	2240,20	2244,00
1791,20	1728,60	1702,00	2172,50	2240,45	2249,00
1805,40	1744,45	1715,00	2179,40	2237,90	2255,00
1825,90	1760,20	1726,00	2189,90	2235,40	2262,00
1846,50	1777,20	1743,00	2200,10	2238,55	2268,00
1866,00	1792,55	1765,00	2215,70	2241,65	2273,00
1887,00	1813,10	1777,00	2229,80	2247,60	2278,00
1905,00	1839,55	1793,00	2242,90	2261,25	2285,00
1921,80	1863,15	1809,00	2256,30	2277,80	2293,00
1933,60	1881,85	1822,00	2268,20	2288,55	2299,00
1940,10	1892,70	1830,00	2281,60	2296,40	2304,00
1943,90	1903,50	1837,00	2294,10	2304,35	2311,00
1944,40	1908,55	1843,00	2303,80	2311,40	2319,00
1945,20	1899,25	1847,00	2310,80	2318,35	2325,00
1944,50	1884,25	1851,00	2316,00	2325,30	2331,00
1946,40	1877,00	1858,00	2320,30	2332,35	2339,00
1949,20	1878,40	1867,00	2322,80	2339,35	2346,00
1952,50	1884,85	1882,00	2323,40	2345,60	2357,00
1957,60	1899,90	1898,00	2323,90	2350,85	2367,00
1974,90	1919,70	1914,00	2324,40	2356,15	2378,00
2000,40	1940,45	1930,00	2325,00	2362,35	2388,00
2019,50	1951,80	1948,00	2324,50	2366,60	2397,00
2041,30	1962,90	1961,00	2323,30	2372,60	2403,00
2050,00	1977,30	1964,00	2321,80	2375,85	2411,00
2059,20	1996,85	1975,00	2323,10	2379,90	2416,00
2070,10	2007,10	1990,00	2339,50	2382,00	2420,00
2079,10	2016,10	1999,00	2351,50	2384,95	2422,00
2075,80	2027,60	2001,00	2359,10	2388,75	2422,00
2071,80	2040,90	2001,00	2365,80	2392,60	2423,00
2070,30	2051,90	1993,00	2371,60	2396,60	2427,00
2078,30	2067,25	1977,00	2377,50	2401,50	2430,00
2099,40	2070,25	1961,00	2383,60	2408,30	2433,00
2116,40	2077,80	1960,00	2389,40	2412,20	2435,00
2121,70	2085,45	1961,00	2393,60	2418,00	2437,00
2118,50	2089,80	1972,00	2398,60	2422,85	2439,00
2115,10	2092,15	1981,00	2405,60	2429,70	2443,00
2115,50	2096,35	1989,00	2408,00	2435,55	2446,00
2121,90	2098,00	2003,00	2410,60	2443,35	2450,00
2131,80	2099,50	2033,00	2414,80	2449,55	2460,00
2146,30	2101,55	2055,00	2419,00	2455,50	2465,00
2148,40	2105,40	2075,00	2423,20	2461,55	2472,00
2152,40	2110,15	2094,00	2424,50	2465,65	2478,00
2157,20	2113,95	2113,00	2425,20	2472,65	2485,00
2165,90	2128,25	2114,00	2433,20	2480,60	2492,00
2176,00	2138,60	2112,00	2441,80	2494,30	2500,00
2185,90	2146,95	2108,00	2453,90	2507,20	2511,00
2192,30	2147,85	2107,00	2465,30	2513,20	2517,00
2198,60	2148,35	2117,00	2475,10	2521,10	2523,00
2206,70	2149,15	2133,00	2482,90	2527,20	2531,00
2219,90	2155,70	2150,00	2488,00	2533,25	2538,00
2239,70	2181,15	2146,00	2492,50	2542,20	2546,00
2256,00	2198,95	2141,00	2496,90	2550,05	2551,00
2266,60	2213,95	2137,00	2504,80	2557,05	2558,00
2271,70	2228,00	2133,00	2511,70	2563,00	2563,00
2276,70	2241,40	2135,00	2517,80	2570,05	2571,00
2279,30	2249,15	2138,00	2522,80	2575,35	2582,00
2281,80	2255,90	2140,00	2529,00	2583,75	2598,00
2284,40	2263,65	2143,00	2533,10	2589,00	2608,00
2220,00	2184,00	2148,00	2502,60	2512,80	2523,00
2284,80	2268,30	2160,00	2537,20	2594,25	2618,00
2284,80	2277,35	2170,00	2541,30	2599,60	2630,00
2290,30	2278,95	2183,00	2550,90	2606,00	2644,00
2298,40	2279,50	2194,00	2560,40	2611,50	2659,00
2303,80	2280,20	2208,00	2568,30	2618,70	2670,00
2312,80	2280,95	2223,00	2577,10	2626,00	2683,00
2323,60	2281,70	2238,00	2583,10	2632,30	2695,00
2334,40	2282,45	2253,00	2588,20	2638,50	2705,00
2335,50	2284,90	2264,00	2595,90	2643,70	2714,00
2332,10	2287,35	2275,00	2606,30	2648,90	2723,00
2326,90	2289,75	2285,00	2612,30	2655,05	2732,00
2323,00	2295,80	2292,00	2618,20	2660,30	2742,00
2317,60	2304,50	2295,00	2623,20	2665,35	2748,00
2314,80	2312,40	2301,00	2624,70	2671,55	2758,00
2322,50	2308,95	2308,00	2626,00	2675,85	2768,00
2329,20	2312,50	2303,00	2627,40	2680,85	2773,00
2335,20	2318,00	2299,00	2629,50	2683,95	2778,00
2341,50	2326,35	2295,00	2633,30	2686,30	2787,00
2347,70	2333,80	2292,00	2636,20	2688,60	2795,00
2352,90	2340,35	2290,00	2638,20	2690,75	2800,00
2358,00	2346,05	2290,00	2640,40	2694,90	2807,00
2361,40	2352,70	2290,00	2642,50	2698,05	2813,00
2363,80	2358,55	2293,00	2641,60	2698,40	2820,00
2371,00	2358,95	2301,00	2640,70	2698,65	2825,00
2377,30	2359,35	2309,00	2640,70	2698,85	2829,00
2380,80	2358,95	2320,00	2640,70	2699,15	2835,00
2384,20	2357,45	2328,00	2640,70	2699,35	2839,00
2388,00	2359,75	2336,00	2642,30	2697,60	2842,00
2394,70	2363,75	2340,00	2643,30	2698,65	2844,00
2402,30	2367,75	2344,00	2645,30	2700,70	2847,00
2409,90	2372,05	2354,00	2647,00	2699,90	2850,00
2415,90	2378,30	2365,00	2650,40	2698,10	2852,00
2419,20	2384,65	2378,00	2649,20	2695,45	2856,00
2423,00	2395,80	2392,00	2649,30	2696,60	2860,00
2425,10	2399,00	2399,00	2649,20	2695,80	2863,00
2427,50	2404,75	2400,00	2649,10	2695,00	2866,00
2427,90	2408,50	2399,00	2649,80	2693,20	2868,00
2426,20	2409,40	2398,00	2653,30	2692,45	2872,00
2424,40	2409,30	2396,00	2654,40	2694,45	2874,00
2422,40	2407,35	2395,00	2654,60	2696,25	2872,00
2422,20	2405,40	2394,00	2654,80	2698,10	2871,00
2420,30	2404,40	2393,00	2654,70	2697,15	2871,00
2415,00	2405,30	2392,00	2654,80	2698,25	2874,00
2411,20	2403,35	2391,00	2655,70	2698,45	2878,00
2407,30	2400,45	2390,00	2658,40	2698,55	2880,00
2403,30	2396,45	2386,00	2659,30	2698,60	2881,00
2395,70	2392,20	2377,00	2659,40	2699,55	2881,00
2388,80	2385,75	2362,00	2659,60	2701,50	2882,00
2384,70	2380,20	2346,00	2659,60	2701,60	2884,00
2380,20	2371,25	2338,00	2659,60	2701,75	2887,00
2376,00	2364,90	2325,00	2659,60	2701,60	2884,00
2372,10	2361,60	2316,00	2659,30	2698,45	2878,00
2365,50	2358,50	2311,00	2659,00	2695,10	2868,00
2357,40	2349,70	2306,00	2657,10	2694,05	2866,00
2353,80	2332,60	2306,00	2656,80	2691,10	2864,00
2345,50	2313,60	2306,00	2656,30	2686,15	2860,00
2337,30	2303,80	2300,00	2654,90	2681,30	2858,00
2336,20	2301,55	2293,00	2653,30	2674,55	2856,00
2332,40	2299,30	2286,00	2653,50	2667,80	2854,00
2328,00	2299,85	2278,00	2652,00	2662,00	2852,00
2322,40	2305,80	2264,00	2647,50	2661,85	2849,00
2316,50	2308,85	2249,00	2642,90	2660,55	2842,00
2310,80	2305,40	2237,00	2635,50	2658,10	2831,00
2308,40	2299,15	2226,00	2629,90	2656,00	2827,00
2302,60	2294,95	2218,00	2624,20	2652,95	2823,00
2300,50	2283,40	2215,00	2618,40	2648,95	2819,00
2298,10	2268,50	2202,00	2611,70	2644,80	2812,00
2296,70	2255,00	2198,00	2605,00	2640,60	2804,00
2292,50	2240,15	2186,00	2598,30	2636,40	2796,00
2279,40	2226,10	2171,00	2588,40	2627,60	2791,00
2266,00	2209,45	2161,00	2576,70	2618,80	2786,00
2253,00	2196,60	2151,00	2575,90	2610,95	2781,00
2241,90	2184,65	2140,00	2575,10	2603,15	2777,00
2227,30	2173,45	2125,00	2573,30	2594,45	2774,00
2212,10	2165,35	2115,00	2576,10	2586,55	2768,00
2195,80	2155,20	2102,00	2569,30	2590,15	2764,00
2185,80	2144,75	2083,00	2564,20	2592,75	2759,00
2176,00	2136,45	2069,00	2557,20	2594,35	2753,00
2168,30	2130,95	2054,00	2550,30	2596,90	2747,00
2163,40	2126,55	2042,00	2543,40	2599,55	2743,00
2156,60	2112,90	2035,00	2537,30	2601,25	2739,00
2152,20	2104,95	2028,00	2533,90	2602,75	2731,00
2148,20	2100,65	2018,00	2529,60	2604,30	2724,00
2143,90	2093,45	2007,00	2518,80	2603,90	2716,00
